Date,Product,Quantity
2024-09-15,Laundry Detergent,15
2024-09-15,Olive Oil,33
2024-09-15,Organic Green Tea,66
2024-09-15,Shampoo,28
2024-09-15,Sparkling Water,76
2024-09-15,Whole Wheat Bread,74
2024-09-16,Cat Food,39
2024-09-16,Chocolate Bars,35
2024-09-16,Coffee Beans,70
2024-09-16,Energy Drinks,53
2024-09-16,Laundry Detergent,16
2024-09-16,Olive Oil,40
2024-09-16,Organic Green Tea,45
2024-09-16,Shampoo,25
2024-09-16,Sparkling Water,74
2024-09-16,Whole Wheat Bread,52
2024-09-17,Cat Food,35
2024-09-17,Chocolate Bars,46
2024-09-17,Coffee Beans,53
2024-09-17,Energy Drinks,54
2024-09-17,Laundry Detergent,10
2024-09-17,Olive Oil,37
2024-09-17,Organic Green Tea,60
2024-09-17,Shampoo,27
2024-09-17,Sparkling Water,79
2024-09-17,Whole Wheat Bread,59
2024-09-18,Cat Food,43
2024-09-18,Chocolate Bars,23
2024-09-18,Coffee Beans,48
2024-09-18,Energy Drinks,25
2024-09-18,Laundry Detergent,11
2024-09-18,Olive Oil,34
2024-09-18,Organic Green Tea,68
2024-09-18,Shampoo,24
2024-09-18,Sparkling Water,74
2024-09-18,Whole Wheat Bread,56
2024-09-19,Cat Food,44
2024-09-19,Chocolate Bars,40
2024-09-19,Coffee Beans,56
2024-09-19,Energy Drinks,45
2024-09-19,Laundry Detergent,17
2024-09-19,Olive Oil,33
2024-09-19,Organic Green Tea,53
2024-09-19,Shampoo,23
2024-09-19,Sparkling Water,102
2024-09-19,Whole Wheat Bread,50
2024-09-20,Cat Food,49
2024-09-20,Chocolate Bars,39
2024-09-20,Coffee Beans,57
2024-09-20,Energy Drinks,59
2024-09-20,Laundry Detergent,18
2024-09-20,Olive Oil,34
2024-09-20,Organic Green Tea,66
2024-09-20,Shampoo,28
2024-09-20,Sparkling Water,86
2024-09-20,Whole Wheat Bread,61
2024-09-21,Cat Food,37
2024-09-21,Chocolate Bars,33
2024-09-21,Coffee Beans,86
2024-09-21,Energy Drinks,68
2024-09-21,Laundry Detergent,14
2024-09-21,Olive Oil,32
2024-09-21,Organic Green Tea,71
2024-09-21,Shampoo,26
2024-09-21,Sparkling Water,103
2024-09-21,Whole Wheat Bread,81
2024-09-22,Cat Food,48
2024-09-22,Chocolate Bars,41
2024-09-22,Coffee Beans,55
2024-09-22,Energy Drinks,44
2024-09-22,Laundry Detergent,15
2024-09-22,Olive Oil,25
2024-09-22,Organic Green Tea,76
2024-09-22,Shampoo,28
2024-09-22,Sparkling Water,109
2024-09-22,Whole Wheat Bread,53
2024-09-23,Cat Food,53
2024-09-23,Chocolate Bars,30
2024-09-23,Coffee Beans,70
2024-09-23,Energy Drinks,48
2024-09-23,Laundry Detergent,16
2024-09-23,Olive Oil,42
2024-09-23,Organic Green Tea,66
2024-09-23,Shampoo,27
2024-09-23,Sparkling Water,65
2024-09-23,Whole Wheat Bread,59
2024-09-24,Cat Food,41
2024-09-24,Chocolate Bars,34
2024-09-24,Coffee Beans,56
2024-09-24,Energy Drinks,70
2024-09-24,Laundry Detergent,17
2024-09-24,Olive Oil,35
2024-09-24,Organic Green Tea,58
2024-09-24,Shampoo,25
2024-09-24,Sparkling Water,97
2024-09-24,Whole Wheat Bread,63
2024-09-25,Cat Food,37
2024-09-25,Chocolate Bars,43
2024-09-25,Coffee Beans,53
2024-09-25,Energy Drinks,64
2024-09-25,Laundry Detergent,11
2024-09-25,Olive Oil,36
2024-09-25,Organic Green Tea,75
2024-09-25,Shampoo,27
2024-09-25,Sparkling Water,80
2024-09-25,Whole Wheat Bread,60
2024-09-26,Cat Food,41
2024-09-26,Chocolate Bars,37
2024-09-26,Coffee Beans,49
2024-09-26,Energy Drinks,48
2024-09-26,Laundry Detergent,14
2024-09-26,Olive Oil,34
2024-09-26,Organic Green Tea,64
2024-09-26,Shampoo,24
2024-09-26,Sparkling Water,92
2024-09-26,Whole Wheat Bread,59
2024-09-27,Cat Food,43
2024-09-27,Chocolate Bars,36
2024-09-27,Coffee Beans,43
2024-09-27,Energy Drinks,61
2024-09-27,Laundry Detergent,15
2024-09-27,Olive Oil,31
2024-09-27,Organic Green Tea,65
2024-09-27,Shampoo,30
2024-09-27,Sparkling Water,66
2024-09-27,Whole Wheat Bread,52
2024-09-28,Cat Food,45
2024-09-28,Chocolate Bars,36
2024-09-28,Coffee Beans,84
2024-09-28,Energy Drinks,62
2024-09-28,Laundry Detergent,17
2024-09-28,Olive Oil,33
2024-09-28,Organic Green Tea,64
2024-09-28,Shampoo,24
2024-09-28,Sparkling Water,71
2024-09-28,Whole Wheat Bread,67
2024-09-29,Cat Food,40
2024-09-29,Chocolate Bars,28
2024-09-29,Coffee Beans,75
2024-09-29,Energy Drinks,39
2024-09-29,Laundry Detergent,22
2024-09-29,Olive Oil,28
2024-09-29,Organic Green Tea,68
2024-09-29,Shampoo,27
2024-09-29,Sparkling Water,113
2024-09-29,Whole Wheat Bread,60
2024-09-30,Cat Food,50
2024-09-30,Chocolate Bars,31
2024-09-30,Coffee Beans,46
2024-09-30,Energy Drinks,38
2024-09-30,Laundry Detergent,15
2024-09-30,Olive Oil,43
2024-09-30,Organic Green Tea,59
2024-09-30,Shampoo,25
2024-09-30,Sparkling Water,87
2024-09-30,Whole Wheat Bread,46
2024-10-01,Cat Food,38
2024-10-01,Chocolate Bars,41
2024-10-01,Coffee Beans,46
2024-10-01,Energy Drinks,68
2024-10-01,Laundry Detergent,12
2024-10-01,Olive Oil,29
2024-10-01,Organic Green Tea,64
2024-10-01,Shampoo,28
2024-10-01,Sparkling Water,69
2024-10-01,Whole Wheat Bread,66
2024-10-02,Cat Food,36
2024-10-02,Chocolate Bars,23
2024-10-02,Coffee Beans,55
2024-10-02,Energy Drinks,46
2024-10-02,Laundry Detergent,17
2024-10-02,Olive Oil,30
2024-10-02,Organic Green Tea,79
2024-10-02,Shampoo,26
2024-10-02,Sparkling Water,69
2024-10-02,Whole Wheat Bread,65
2024-10-03,Cat Food,48
2024-10-03,Chocolate Bars,26
2024-10-03,Coffee Beans,72
2024-10-03,Energy Drinks,46
2024-10-03,Laundry Detergent,19
2024-10-03,Olive Oil,32
2024-10-03,Organic Green Tea,55
2024-10-03,Shampoo,26
2024-10-03,Sparkling Water,99
2024-10-03,Whole Wheat Bread,60
2024-10-04,Cat Food,33
2024-10-04,Chocolate Bars,34
2024-10-04,Coffee Beans,55
2024-10-04,Energy Drinks,46
2024-10-04,Laundry Detergent,16
2024-10-04,Olive Oil,40
2024-10-04,Organic Green Tea,53
2024-10-04,Shampoo,29
2024-10-04,Sparkling Water,65
2024-10-04,Whole Wheat Bread,61
2024-10-05,Cat Food,42
2024-10-05,Chocolate Bars,32
2024-10-05,Coffee Beans,58
2024-10-05,Energy Drinks,102
2024-10-05,Laundry Detergent,14
2024-10-05,Olive Oil,34
2024-10-05,Organic Green Tea,85
2024-10-05,Shampoo,27
2024-10-05,Sparkling Water,128
2024-10-05,Whole Wheat Bread,72
2024-10-06,Cat Food,57
2024-10-06,Chocolate Bars,33
2024-10-06,Coffee Beans,72
2024-10-06,Energy Drinks,97
2024-10-06,Laundry Detergent,18
2024-10-06,Olive Oil,29
2024-10-06,Organic Green Tea,71
2024-10-06,Shampoo,28
2024-10-06,Sparkling Water,83
2024-10-06,Whole Wheat Bread,67
2024-10-07,Cat Food,43
2024-10-07,Chocolate Bars,30
2024-10-07,Coffee Beans,55
2024-10-07,Energy Drinks,77
2024-10-07,Laundry Detergent,17
2024-10-07,Olive Oil,40
2024-10-07,Organic Green Tea,61
2024-10-07,Shampoo,25
2024-10-07,Sparkling Water,92
2024-10-07,Whole Wheat Bread,65
2024-10-08,Cat Food,38
2024-10-08,Chocolate Bars,24
2024-10-08,Coffee Beans,34
2024-10-08,Energy Drinks,47
2024-10-08,Laundry Detergent,13
2024-10-08,Olive Oil,37
2024-10-08,Organic Green Tea,74
2024-10-08,Shampoo,24
2024-10-08,Sparkling Water,78
2024-10-08,Whole Wheat Bread,58
2024-10-09,Cat Food,43
2024-10-09,Chocolate Bars,27
2024-10-09,Coffee Beans,57
2024-10-09,Energy Drinks,53
2024-10-09,Laundry Detergent,17
2024-10-09,Olive Oil,37
2024-10-09,Organic Green Tea,61
2024-10-09,Shampoo,28
2024-10-09,Sparkling Water,92
2024-10-09,Whole Wheat Bread,67
2024-10-10,Cat Food,43
2024-10-10,Chocolate Bars,38
2024-10-10,Coffee Beans,56
2024-10-10,Energy Drinks,31
2024-10-10,Laundry Detergent,18
2024-10-10,Olive Oil,37
2024-10-10,Organic Green Tea,81
2024-10-10,Shampoo,27
2024-10-10,Sparkling Water,75
2024-10-10,Whole Wheat Bread,61
2024-10-11,Cat Food,44
2024-10-11,Chocolate Bars,24
2024-10-11,Coffee Beans,64
2024-10-11,Energy Drinks,68
2024-10-11,Laundry Detergent,19
2024-10-11,Olive Oil,44
2024-10-11,Organic Green Tea,72
2024-10-11,Shampoo,29
2024-10-11,Sparkling Water,80
2024-10-11,Whole Wheat Bread,61
2024-10-12,Cat Food,46
2024-10-12,Chocolate Bars,27
2024-10-12,Coffee Beans,96
2024-10-12,Energy Drinks,49
2024-10-12,Laundry Detergent,16
2024-10-12,Olive Oil,44
2024-10-12,Organic Green Tea,69
2024-10-12,Shampoo,27
2024-10-12,Sparkling Water,100
2024-10-12,Whole Wheat Bread,57
2024-10-13,Cat Food,39
2024-10-13,Chocolate Bars,35
2024-10-13,Coffee Beans,88
2024-10-13,Energy Drinks,73
2024-10-13,Laundry Detergent,15
2024-10-13,Olive Oil,32
2024-10-13,Organic Green Tea,92
2024-10-13,Shampoo,28
2024-10-13,Sparkling Water,82
2024-10-13,Whole Wheat Bread,67
2024-10-14,Cat Food,51
2024-10-14,Chocolate Bars,38
2024-10-14,Coffee Beans,55
2024-10-14,Energy Drinks,36
2024-10-14,Laundry Detergent,19
2024-10-14,Olive Oil,41
2024-10-14,Organic Green Tea,62
2024-10-14,Shampoo,24
2024-10-14,Sparkling Water,94
2024-10-14,Whole Wheat Bread,55
2024-10-15,Cat Food,45
2024-10-15,Chocolate Bars,32
2024-10-15,Coffee Beans,48
2024-10-15,Energy Drinks,42
2024-10-15,Laundry Detergent,13
2024-10-15,Olive Oil,36
2024-10-15,Organic Green Tea,73
2024-10-15,Shampoo,32
2024-10-15,Sparkling Water,75
2024-10-15,Whole Wheat Bread,56
2024-10-16,Cat Food,64
2024-10-16,Chocolate Bars,42
2024-10-16,Coffee Beans,118
2024-10-16,Energy Drinks,51
2024-10-16,Laundry Detergent,22
2024-10-16,Olive Oil,48
2024-10-16,Organic Green Tea,93
2024-10-16,Shampoo,36
2024-10-16,Sparkling Water,119
2024-10-16,Whole Wheat Bread,76
2024-10-17,Cat Food,60
2024-10-17,Chocolate Bars,44
2024-10-17,Coffee Beans,86
2024-10-17,Energy Drinks,59
2024-10-17,Laundry Detergent,17
2024-10-17,Olive Oil,39
2024-10-17,Organic Green Tea,115
2024-10-17,Shampoo,38
2024-10-17,Sparkling Water,98
2024-10-17,Whole Wheat Bread,74
2024-10-18,Cat Food,72
2024-10-18,Chocolate Bars,32
2024-10-18,Coffee Beans,79
2024-10-18,Energy Drinks,64
2024-10-18,Laundry Detergent,25
2024-10-18,Olive Oil,48
2024-10-18,Organic Green Tea,117
2024-10-18,Shampoo,37
2024-10-18,Sparkling Water,66
2024-10-18,Whole Wheat Bread,97
2024-10-19,Cat Food,61
2024-10-19,Chocolate Bars,61
2024-10-19,Coffee Beans,99
2024-10-19,Energy Drinks,82
2024-10-19,Laundry Detergent,20
2024-10-19,Olive Oil,46
2024-10-19,Organic Green Tea,109
2024-10-19,Shampoo,40
2024-10-19,Sparkling Water,137
2024-10-19,Whole Wheat Bread,98
2024-10-20,Cat Food,66
2024-10-20,Chocolate Bars,62
2024-10-20,Coffee Beans,115
2024-10-20,Energy Drinks,120
2024-10-20,Laundry Detergent,26
2024-10-20,Olive Oil,52
2024-10-20,Organic Green Tea,92
2024-10-20,Shampoo,36
2024-10-20,Sparkling Water,195
2024-10-20,Whole Wheat Bread,117
2024-10-21,Cat Food,57
2024-10-21,Chocolate Bars,43
2024-10-21,Coffee Beans,85
2024-10-21,Energy Drinks,52
2024-10-21,Laundry Detergent,23
2024-10-21,Olive Oil,57
2024-10-21,Organic Green Tea,94
2024-10-21,Shampoo,40
2024-10-21,Sparkling Water,134
2024-10-21,Whole Wheat Bread,73
2024-10-22,Cat Food,57
2024-10-22,Chocolate Bars,54
2024-10-22,Coffee Beans,70
2024-10-22,Energy Drinks,75
2024-10-22,Laundry Detergent,17
2024-10-22,Olive Oil,37
2024-10-22,Organic Green Tea,90
2024-10-22,Shampoo,39
2024-10-22,Sparkling Water,108
2024-10-22,Whole Wheat Bread,88
2024-10-23,Cat Food,47
2024-10-23,Chocolate Bars,26
2024-10-23,Coffee Beans,53
2024-10-23,Energy Drinks,65
2024-10-23,Laundry Detergent,19
2024-10-23,Olive Oil,35
2024-10-23,Organic Green Tea,83
2024-10-23,Shampoo,28
2024-10-23,Sparkling Water,80
2024-10-23,Whole Wheat Bread,52
2024-10-24,Cat Food,42
2024-10-24,Chocolate Bars,41
2024-10-24,Coffee Beans,58
2024-10-24,Energy Drinks,43
2024-10-24,Laundry Detergent,20
2024-10-24,Olive Oil,40
2024-10-24,Organic Green Tea,68
2024-10-24,Shampoo,29
2024-10-24,Sparkling Water,84
2024-10-24,Whole Wheat Bread,56
2024-10-25,Cat Food,40
2024-10-25,Chocolate Bars,34
2024-10-25,Coffee Beans,53
2024-10-25,Energy Drinks,41
2024-10-25,Laundry Detergent,18
2024-10-25,Olive Oil,34
2024-10-25,Organic Green Tea,64
2024-10-25,Shampoo,25
2024-10-25,Sparkling Water,92
2024-10-25,Whole Wheat Bread,54
2024-10-26,Cat Food,41
2024-10-26,Chocolate Bars,37
2024-10-26,Coffee Beans,68
2024-10-26,Energy Drinks,66
2024-10-26,Laundry Detergent,14
2024-10-26,Olive Oil,38
2024-10-26,Organic Green Tea,76
2024-10-26,Shampoo,26
2024-10-26,Sparkling Water,79
2024-10-26,Whole Wheat Bread,74
2024-10-27,Cat Food,47
2024-10-27,Chocolate Bars,40
2024-10-27,Coffee Beans,77
2024-10-27,Energy Drinks,91
2024-10-27,Laundry Detergent,15
2024-10-27,Olive Oil,36
2024-10-27,Organic Green Tea,62
2024-10-27,Shampoo,29
2024-10-27,Sparkling Water,121
2024-10-27,Whole Wheat Bread,63
2024-10-28,Cat Food,41
2024-10-28,Chocolate Bars,33
2024-10-28,Coffee Beans,56
2024-10-28,Energy Drinks,52
2024-10-28,Laundry Detergent,16
2024-10-28,Olive Oil,36
2024-10-28,Organic Green Tea,60
2024-10-28,Shampoo,32
2024-10-28,Sparkling Water,95
2024-10-28,Whole Wheat Bread,66
2024-10-29,Cat Food,43
2024-10-29,Chocolate Bars,41
2024-10-29,Coffee Beans,72
2024-10-29,Energy Drinks,43
2024-10-29,Laundry Detergent,14
2024-10-29,Olive Oil,34
2024-10-29,Organic Green Tea,77
2024-10-29,Shampoo,27
2024-10-29,Sparkling Water,95
2024-10-29,Whole Wheat Bread,64
2024-10-30,Cat Food,44
2024-10-30,Chocolate Bars,26
2024-10-30,Coffee Beans,35
2024-10-30,Energy Drinks,56
2024-10-30,Laundry Detergent,20
2024-10-30,Olive Oil,30
2024-10-30,Organic Green Tea,62
2024-10-30,Shampoo,29
2024-10-30,Sparkling Water,91
2024-10-30,Whole Wheat Bread,74
2024-10-31,Cat Food,36
2024-10-31,Chocolate Bars,28
2024-10-31,Coffee Beans,68
2024-10-31,Energy Drinks,36
2024-10-31,Laundry Detergent,16
2024-10-31,Olive Oil,30
2024-10-31,Organic Green Tea,59
2024-10-31,Shampoo,27
2024-10-31,Sparkling Water,84
2024-10-31,Whole Wheat Bread,51
2024-11-01,Cat Food,38
2024-11-01,Chocolate Bars,40
2024-11-01,Coffee Beans,69
2024-11-01,Energy Drinks,59
2024-11-01,Laundry Detergent,10
2024-11-01,Olive Oil,38
2024-11-01,Organic Green Tea,72
2024-11-01,Shampoo,32
2024-11-01,Sparkling Water,94
2024-11-01,Whole Wheat Bread,68
2024-11-02,Cat Food,46
2024-11-02,Chocolate Bars,35
2024-11-02,Coffee Beans,52
2024-11-02,Energy Drinks,77
2024-11-02,Laundry Detergent,17
2024-11-02,Olive Oil,35
2024-11-02,Organic Green Tea,85
2024-11-02,Shampoo,24
2024-11-02,Sparkling Water,112
2024-11-02,Whole Wheat Bread,74
2024-11-03,Cat Food,41
2024-11-03,Chocolate Bars,47
2024-11-03,Coffee Beans,72
2024-11-03,Energy Drinks,65
2024-11-03,Laundry Detergent,15
2024-11-03,Olive Oil,35
2024-11-03,Organic Green Tea,81
2024-11-03,Shampoo,28
2024-11-03,Sparkling Water,95
2024-11-03,Whole Wheat Bread,60
2024-11-04,Cat Food,49
2024-11-04,Chocolate Bars,45
2024-11-04,Coffee Beans,55
2024-11-04,Energy Drinks,40
2024-11-04,Laundry Detergent,16
2024-11-04,Olive Oil,33
2024-11-04,Organic Green Tea,76
2024-11-04,Shampoo,24
2024-11-04,Sparkling Water,76
2024-11-04,Whole Wheat Bread,66
2024-11-05,Cat Food,49
2024-11-05,Chocolate Bars,31
2024-11-05,Coffee Beans,46
2024-11-05,Energy Drinks,39
2024-11-05,Laundry Detergent,15
2024-11-05,Olive Oil,34
2024-11-05,Organic Green Tea,62
2024-11-05,Shampoo,22
2024-11-05,Sparkling Water,86
2024-11-05,Whole Wheat Bread,62
2024-11-06,Cat Food,47
2024-11-06,Chocolate Bars,38
2024-11-06,Coffee Beans,52
2024-11-06,Energy Drinks,57
2024-11-06,Laundry Detergent,18
2024-11-06,Olive Oil,40
2024-11-06,Organic Green Tea,56
2024-11-06,Shampoo,28
2024-11-06,Sparkling Water,108
2024-11-06,Whole Wheat Bread,59
2024-11-07,Cat Food,52
2024-11-07,Chocolate Bars,26
2024-11-07,Coffee Beans,49
2024-11-07,Energy Drinks,66
2024-11-07,Laundry Detergent,19
2024-11-07,Olive Oil,34
2024-11-07,Organic Green Tea,80
2024-11-07,Shampoo,28
2024-11-07,Sparkling Water,66
2024-11-07,Whole Wheat Bread,55
2024-11-08,Cat Food,44
2024-11-08,Chocolate Bars,39
2024-11-08,Coffee Beans,74
2024-11-08,Energy Drinks,42
2024-11-08,Laundry Detergent,17
2024-11-08,Olive Oil,30
2024-11-08,Organic Green Tea,66
2024-11-08,Shampoo,27
2024-11-08,Sparkling Water,62
2024-11-08,Whole Wheat Bread,56
2024-11-09,Cat Food,47
2024-11-09,Chocolate Bars,42
2024-11-09,Coffee Beans,87
2024-11-09,Energy Drinks,79
2024-11-09,Laundry Detergent,15
2024-11-09,Olive Oil,38
2024-11-09,Organic Green Tea,73
2024-11-09,Shampoo,28
2024-11-09,Sparkling Water,105
2024-11-09,Whole Wheat Bread,80
2024-11-10,Cat Food,42
2024-11-10,Chocolate Bars,44
2024-11-10,Coffee Beans,91
2024-11-10,Energy Drinks,34
2024-11-10,Laundry Detergent,16
2024-11-10,Olive Oil,35
2024-11-10,Organic Green Tea,87
2024-11-10,Shampoo,35
2024-11-10,Sparkling Water,103
2024-11-10,Whole Wheat Bread,66
2024-11-11,Cat Food,55
2024-11-11,Chocolate Bars,29
2024-11-11,Coffee Beans,65
2024-11-11,Energy Drinks,43
2024-11-11,Laundry Detergent,16
2024-11-11,Olive Oil,36
2024-11-11,Organic Green Tea,73
2024-11-11,Shampoo,27
2024-11-11,Sparkling Water,88
2024-11-11,Whole Wheat Bread,65
2024-11-12,Cat Food,53
2024-11-12,Chocolate Bars,22
2024-11-12,Coffee Beans,49
2024-11-12,Energy Drinks,50
2024-11-12,Laundry Detergent,14
2024-11-12,Olive Oil,42
2024-11-12,Organic Green Tea,72
2024-11-12,Shampoo,29
2024-11-12,Sparkling Water,89
2024-11-12,Whole Wheat Bread,56
2024-11-13,Cat Food,45
2024-11-13,Chocolate Bars,37
2024-11-13,Coffee Beans,54
2024-11-13,Energy Drinks,39
2024-11-13,Laundry Detergent,17
2024-11-13,Olive Oil,35
2024-11-13,Organic Green Tea,86
2024-11-13,Shampoo,26
2024-11-13,Sparkling Water,82
2024-11-13,Whole Wheat Bread,56
2024-11-14,Cat Food,46
2024-11-14,Chocolate Bars,20
2024-11-14,Coffee Beans,63
2024-11-14,Energy Drinks,39
2024-11-14,Laundry Detergent,17
2024-11-14,Olive Oil,37
2024-11-14,Organic Green Tea,63
2024-11-14,Shampoo,28
2024-11-14,Sparkling Water,108
2024-11-14,Whole Wheat Bread,67
2024-11-15,Cat Food,51
2024-11-15,Chocolate Bars,32
2024-11-15,Coffee Beans,48
2024-11-15,Energy Drinks,42
2024-11-15,Laundry Detergent,20
2024-11-15,Olive Oil,30
2024-11-15,Organic Green Tea,76
2024-11-15,Shampoo,27
2024-11-15,Sparkling Water,61
2024-11-15,Whole Wheat Bread,52
2024-11-16,Cat Food,44
2024-11-16,Chocolate Bars,48
2024-11-16,Coffee Beans,85
2024-11-16,Energy Drinks,76
2024-11-16,Laundry Detergent,19
2024-11-16,Olive Oil,35
2024-11-16,Organic Green Tea,76
2024-11-16,Shampoo,27
2024-11-16,Sparkling Water,87
2024-11-16,Whole Wheat Bread,64
2024-11-17,Cat Food,42
2024-11-17,Chocolate Bars,42
2024-11-17,Coffee Beans,74
2024-11-17,Energy Drinks,67
2024-11-17,Laundry Detergent,14
2024-11-17,Olive Oil,38
2024-11-17,Organic Green Tea,78
2024-11-17,Shampoo,32
2024-11-17,Sparkling Water,101
2024-11-17,Whole Wheat Bread,67
2024-11-18,Cat Food,49
2024-11-18,Chocolate Bars,47
2024-11-18,Coffee Beans,56
2024-11-18,Energy Drinks,22
2024-11-18,Laundry Detergent,18
2024-11-18,Olive Oil,29
2024-11-18,Organic Green Tea,82
2024-11-18,Shampoo,31
2024-11-18,Sparkling Water,60
2024-11-18,Whole Wheat Bread,61
2024-11-19,Cat Food,45
2024-11-19,Chocolate Bars,41
2024-11-19,Coffee Beans,65
2024-11-19,Energy Drinks,24
2024-11-19,Laundry Detergent,14
2024-11-19,Olive Oil,36
2024-11-19,Organic Green Tea,73
2024-11-19,Shampoo,28
2024-11-19,Sparkling Water,83
2024-11-19,Whole Wheat Bread,59
2024-11-20,Cat Food,46
2024-11-20,Chocolate Bars,29
2024-11-20,Coffee Beans,63
2024-11-20,Energy Drinks,43
2024-11-20,Laundry Detergent,18
2024-11-20,Olive Oil,36
2024-11-20,Organic Green Tea,73
2024-11-20,Shampoo,23
2024-11-20,Sparkling Water,111
2024-11-20,Whole Wheat Bread,63
2024-11-21,Cat Food,41
2024-11-21,Chocolate Bars,34
2024-11-21,Coffee Beans,56
2024-11-21,Energy Drinks,57
2024-11-21,Laundry Detergent,15
2024-11-21,Olive Oil,36
2024-11-21,Organic Green Tea,78
2024-11-21,Shampoo,27
2024-11-21,Sparkling Water,86
2024-11-21,Whole Wheat Bread,65
2024-11-22,Cat Food,37
2024-11-22,Chocolate Bars,33
2024-11-22,Coffee Beans,69
2024-11-22,Energy Drinks,16
2024-11-22,Laundry Detergent,14
2024-11-22,Olive Oil,40
2024-11-22,Organic Green Tea,66
2024-11-22,Shampoo,34
2024-11-22,Sparkling Water,89
2024-11-22,Whole Wheat Bread,65
2024-11-23,Cat Food,64
2024-11-23,Chocolate Bars,41
2024-11-23,Coffee Beans,90
2024-11-23,Energy Drinks,90
2024-11-23,Laundry Detergent,24
2024-11-23,Olive Oil,51
2024-11-23,Organic Green Tea,99
2024-11-23,Shampoo,39
2024-11-23,Sparkling Water,108
2024-11-23,Whole Wheat Bread,83
2024-11-24,Cat Food,70
2024-11-24,Chocolate Bars,49
2024-11-24,Coffee Beans,111
2024-11-24,Energy Drinks,92
2024-11-24,Laundry Detergent,13
2024-11-24,Olive Oil,60
2024-11-24,Organic Green Tea,95
2024-11-24,Shampoo,40
2024-11-24,Sparkling Water,127
2024-11-24,Whole Wheat Bread,85
2024-11-25,Cat Food,61
2024-11-25,Chocolate Bars,41
2024-11-25,Coffee Beans,94
2024-11-25,Energy Drinks,92
2024-11-25,Laundry Detergent,16
2024-11-25,Olive Oil,45
2024-11-25,Organic Green Tea,79
2024-11-25,Shampoo,44
2024-11-25,Sparkling Water,114
2024-11-25,Whole Wheat Bread,97
2024-11-26,Cat Food,71
2024-11-26,Chocolate Bars,28
2024-11-26,Coffee Beans,82
2024-11-26,Energy Drinks,60
2024-11-26,Laundry Detergent,23
2024-11-26,Olive Oil,52
2024-11-26,Organic Green Tea,124
2024-11-26,Shampoo,42
2024-11-26,Sparkling Water,116
2024-11-26,Whole Wheat Bread,87
2024-11-27,Cat Food,57
2024-11-27,Chocolate Bars,47
2024-11-27,Coffee Beans,83
2024-11-27,Energy Drinks,74
2024-11-27,Laundry Detergent,23
2024-11-27,Olive Oil,52
2024-11-27,Organic Green Tea,78
2024-11-27,Shampoo,34
2024-11-27,Sparkling Water,148
2024-11-27,Whole Wheat Bread,70
2024-11-28,Cat Food,54
2024-11-28,Chocolate Bars,48
2024-11-28,Coffee Beans,67
2024-11-28,Energy Drinks,70
2024-11-28,Laundry Detergent,22
2024-11-28,Olive Oil,45
2024-11-28,Organic Green Tea,99
2024-11-28,Shampoo,33
2024-11-28,Sparkling Water,132
2024-11-28,Whole Wheat Bread,89
2024-11-29,Cat Food,60
2024-11-29,Chocolate Bars,32
2024-11-29,Coffee Beans,95
2024-11-29,Energy Drinks,34
2024-11-29,Laundry Detergent,18
2024-11-29,Olive Oil,59
2024-11-29,Organic Green Tea,92
2024-11-29,Shampoo,44
2024-11-29,Sparkling Water,93
2024-11-29,Whole Wheat Bread,66
2024-11-30,Cat Food,45
2024-11-30,Chocolate Bars,44
2024-11-30,Coffee Beans,75
2024-11-30,Energy Drinks,85
2024-11-30,Laundry Detergent,14
2024-11-30,Olive Oil,46
2024-11-30,Organic Green Tea,79
2024-11-30,Shampoo,26
2024-11-30,Sparkling Water,108
2024-11-30,Whole Wheat Bread,67
2024-12-01,Cat Food,49
2024-12-01,Chocolate Bars,91
2024-12-01,Coffee Beans,78
2024-12-01,Energy Drinks,68
2024-12-01,Laundry Detergent,17
2024-12-01,Olive Oil,40
2024-12-01,Organic Green Tea,75
2024-12-01,Shampoo,28
2024-12-01,Sparkling Water,75
2024-12-01,Whole Wheat Bread,83
2024-12-02,Cat Food,42
2024-12-02,Chocolate Bars,69
2024-12-02,Coffee Beans,76
2024-12-02,Energy Drinks,52
2024-12-02,Laundry Detergent,18
2024-12-02,Olive Oil,42
2024-12-02,Organic Green Tea,68
2024-12-02,Shampoo,25
2024-12-02,Sparkling Water,69
2024-12-02,Whole Wheat Bread,58
2024-12-03,Cat Food,51
2024-12-03,Chocolate Bars,62
2024-12-03,Coffee Beans,59
2024-12-03,Energy Drinks,91
2024-12-03,Laundry Detergent,16
